txn_id,timestamp,txn_date,hour_of_day,user_id,merchant_id,merchant_category,effective_mcc,amount,amount_flag,status,utr,utr_flag,customer_fk_valid,merchant_fk_valid
TXN00008290,2026-01-15 22:39:21,2026-01-15,22,USR27847,MCH7236,Restaurant,5812,,PARSE_ERROR,SUCCESS,UTR6153659104,VALID_UTR,False,True
TXN00006772,2026-03-18 12:25:58,2026-03-18,12,USR94267,MCH2968,Grocery,5411,21751.92,VALID_AMOUNT,SUCCESS,UTR8820824677,VALID_UTR,False,False
TXN00007152,2026-01-11 13:35:54,2026-01-11,13,USR89803,MCH5051,Hotel & Lodging,7011,2607.94,VALID_AMOUNT,SUCCESS,UTR6520425753,VALID_UTR,False,False
TXN00019159,2026-03-01 20:51:03,2026-03-01,20,USR91934,MCH3192,Hotel & Lodging,7011,3235.55,VALID_AMOUNT,SUCCESS,UTR7785440434,VALID_UTR,True,False
TXN00018877,2026-02-12 17:03:46,2026-02-12,17,USR94279,MCH4458,Grocery,5411,2633.71,VALID_AMOUNT,FAILED,UTR0208479978,VALID_UTR,True,True
TXN00013932,2026-02-15 01:49:16,2026-02-15,1,USR12186,MCH9903,Hotel & Lodging,7011,,PARSE_ERROR,SUCCESS,UTR2777053913,VALID_UTR,False,False
TXN00011036,2026-02-28 01:17:28,2026-02-28,1,USR58619,MCH4195,Grocery,5411,23630.29,VALID_AMOUNT,SUCCESS,UTR8606568251,VALID_UTR,True,False
TXN00002210,2026-02-10 13:17:50,2026-02-10,13,USR25650,MCH7633,Miscellaneous Retail,,,PARSE_ERROR,SUCCESS,UTR6547928288,VALID_UTR,False,False
TXN00013949,2026-02-26 16:46:41,2026-02-26,16,USR52890,MCH8297,Transportation,4131,13314.64,VALID_AMOUNT,SUCCESS,UTR8644144643,VALID_UTR,False,True
TXN00010462,2026-01-10 06:57:34,2026-01-10,6,USR74619,MCH7994,Grocery,5411,13136.01,VALID_AMOUNT,SUCCESS,UTR7807345583,VALID_UTR,False,False
TXN00006278,2026-03-22 15:33:40,2026-03-22,15,USR34338,MCH9625,Telecom,4814,9120.52,VALID_AMOUNT,PENDING,UTR8320354300,VALID_UTR,True,True
TXN00003871,2026-02-17 15:10:14,2026-02-17,15,USR42606,MCH9293,Transportation,4131,9887.53,VALID_AMOUNT,SUCCESS,UTR5551098474,VALID_UTR,False,False
TXN00001361,2026-03-30 22:36:15,2026-03-30,22,USR32248,MCH6292,Grocery,5411,22809.96,VALID_AMOUNT,SUCCESS,UTR0970673209,VALID_UTR,False,False
TXN00009946,2026-01-08 11:06:07,2026-01-08,11,USR94116,MCH6420,Pharmacy,5912,6344.99,VALID_AMOUNT,SUCCESS,UTR4147066623,VALID_UTR,False,True
TXN00014956,2026-01-14 11:34:27,2026-01-14,11,USR56846,MCH6762,Transportation,4131,17894.0,VALID_AMOUNT,SUCCESS,UTR5535367419,VALID_UTR,True,False
TXN00019328,2026-01-27 00:00:00,2026-01-27,0,USR44178,MCH2650,Grocery,5411,13654.39,VALID_AMOUNT,SUCCESS,UTR1102816150,VALID_UTR,False,True
TXN00006743,2026-02-04 19:47:26,2026-02-04,19,USR56840,MCH9043,Transportation,4131,14258.98,VALID_AMOUNT,SUCCESS,UTR9104827598,VALID_UTR,False,True
TXN00016890,2026-01-04 17:12:15,2026-01-04,17,USR71010,MCH6947,Transportation,4131,5759.97,VALID_AMOUNT,SUCCESS,UTR8213266496,VALID_UTR,False,True
TXN00002944,2026-02-03 14:17:31,2026-02-03,14,USR16871,MCH1543,Pharmacy,5912,17863.46,VALID_AMOUNT,SUCCESS,UTR5195239565,VALID_UTR,False,True
TXN00015833,2026-03-06 16:22:11,2026-03-06,16,USR16919,MCH6172,Restaurant,5812,11314.83,VALID_AMOUNT,SUCCESS,UTR8917323097,VALID_UTR,True,True
TXN00007043,2026-02-23 21:24:22,2026-02-23,21,USR63554,MCH6856,Pharmacy,5912,16154.71,VALID_AMOUNT,SUCCESS,UTR7336479883,VALID_UTR,True,True
TXN00000544,2026-01-26 10:24:00,2026-01-26,10,USR55398,MCH3702,Grocery,5411,16796.0,VALID_AMOUNT,SUCCESS,UTR1271171522,VALID_UTR,True,False
TXN00013082,2026-02-05 21:11:51,2026-02-05,21,USR51796,MCH6558,Pharmacy,5912,4249.83,VALID_AMOUNT,FAILED,UTR5780172800,RESCUED_UTR_SPACES_REMOVED,True,False
TXN00018606,2026-01-20 01:07:09,2026-01-20,1,USR79348,MCH3891,Miscellaneous Retail,,15822.0,VALID_AMOUNT,SUCCESS,UTR5691443894,VALID_UTR,False,False
TXN00008708,2026-03-05 15:12:56,2026-03-05,15,USR70734,MCH8795,Grocery,5411,12585.0,VALID_AMOUNT,SUCCESS,UTR2977773398,VALID_UTR,False,True
TXN00001416,2026-03-15 18:54:22,2026-03-15,18,USR70574,MCH6009,Restaurant,5812,23415.78,VALID_AMOUNT,SUCCESS,UTR4690357243,VALID_UTR,False,True
TXN00015801,2026-01-18 16:30:53,2026-01-18,16,USR15942,MCH8224,Transportation,4131,-12354.43,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR9996906622,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00006868,2026-02-02 05:20:40,2026-02-02,5,USR99527,MCH3029,Restaurant,5812,4499.48,VALID_AMOUNT,SUCCESS,UTR2114946772,VALID_UTR,False,True
TXN00014400,2026-03-06 07:49:47,2026-03-06,7,USR52163,MCH9650,Miscellaneous Retail,,1310.79,VALID_AMOUNT,SUCCESS,UTR9004810689,VALID_UTR,True,False
TXN00003793,2026-01-21 13:32:52,2026-01-21,13,USR38819,MCH2865,Restaurant,5812,14875.0,VALID_AMOUNT,SUCCESS,UTR6018853447,VALID_UTR,False,False
TXN00013122,2026-01-31 01:39:27,2026-01-31,1,USR32938,MCH8037,Telecom,4814,1094.48,VALID_AMOUNT,FAILED,UTR5192612128,VALID_UTR,False,True
TXN00019973,2026-03-16 00:00:00,2026-03-16,0,USR54512,MCH6087,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR6350813794,VALID_UTR,False,False
TXN00005733,2026-02-01 01:04:13,2026-02-01,1,USR57996,MCH4311,Hotel & Lodging,7011,16398.96,VALID_AMOUNT,SUCCESS,UTR9717957041,VALID_UTR,True,False
TXN00000857,2026-01-28 17:47:41,2026-01-28,17,USR36546,MCH1993,Grocery,5411,923.0,VALID_AMOUNT,SUCCESS,UTR5550054258,VALID_UTR,False,True
TXN00009229,2026-03-14 18:04:35,2026-03-14,18,USR51915,MCH1115,Hotel & Lodging,7011,9604.88,VALID_AMOUNT,SUCCESS,UTR7417389627,VALID_UTR,True,True
TXN00003956,2026-01-08 16:07:41,2026-01-08,16,USR88988,MCH4530,Restaurant,5812,21711.55,VALID_AMOUNT,SUCCESS,UTR0982077199,VALID_UTR,True,True
TXN00011166,2026-01-17 05:27:17,2026-01-17,5,USR65914,MCH8645,Telecom,4814,13353.57,VALID_AMOUNT,SUCCESS,UTR1399509627,VALID_UTR,True,True
TXN00013458,2026-01-28 07:05:26,2026-01-28,7,USR94809,MCH7835,Pharmacy,5912,2813.91,VALID_AMOUNT,FAILED,UTR5382624520,VALID_UTR,True,True
TXN00003868,2026-03-12 06:00:43,2026-03-12,6,USR56303,MCH9976,Hotel & Lodging,7011,16898.81,VALID_AMOUNT,SUCCESS,UTR5592000068,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00017467,2026-01-28 12:52:08,2026-01-28,12,USR39328,MCH7149,Grocery,5411,10552.24,VALID_AMOUNT,SUCCESS,UTR5443481052,VALID_UTR,False,True
TXN00008285,2026-03-02 16:39:50,2026-03-02,16,USR57543,MCH3324,Grocery,5411,14699.01,VALID_AMOUNT,SUCCESS,UTR2417094641,VALID_UTR,False,True
TXN00008746,2026-03-09 08:39:36,2026-03-09,8,USR67216,MCH3964,Restaurant,5812,,PARSE_ERROR,SUCCESS,UTR7986507905,VALID_UTR,False,True
TXN00011933,2026-01-01 00:00:00,2026-01-01,0,USR64876,MCH4498,Transportation,4131,1946.37,VALID_AMOUNT,SUCCESS,UTR3972655143,VALID_UTR,False,False
TXN00014949,2026-03-26 12:30:31,2026-03-26,12,USR78291,MCH7524,Hotel & Lodging,7011,11307.82,VALID_AMOUNT,SUCCESS,UTR5920392910,VALID_UTR,False,True
TXN00019507,2026-01-11 17:03:14,2026-01-11,17,USR28132,MCH9557,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR9242521630,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00000798,2026-01-11 08:21:59,2026-01-11,8,USR48316,MCH4566,Hotel & Lodging,7011,14132.68,VALID_AMOUNT,SUCCESS,UTR8456037386,VALID_UTR,False,False
TXN00013748,2026-01-19 23:19:53,2026-01-19,23,USR38173,MCH9279,Restaurant,5812,16963.88,VALID_AMOUNT,SUCCESS,UTR3788028760,VALID_UTR,True,True
TXN00000530,2026-03-30 04:09:50,2026-03-30,4,USR70377,MCH5425,Grocery,5411,21619.0,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,True
TXN00003403,2026-02-22 17:58:54,2026-02-22,17,USR41637,MCH9494,Restaurant,5812,,PARSE_ERROR,SUCCESS,UTR9211291234,VALID_UTR,False,True
TXN00012335,2026-01-13 13:20:16,2026-01-13,13,USR99474,MCH5091,Grocery,5411,8571.54,VALID_AMOUNT,SUCCESS,UTR0086394213,VALID_UTR,False,True
TXN00014868,2026-01-20 12:13:34,2026-01-20,12,USR16484,MCH9796,Miscellaneous Retail,,10373.11,VALID_AMOUNT,SUCCESS,UTR8902014532,RESCUED_UTR_SPACES_REMOVED,True,False
TXN00003031,2026-03-15 00:00:00,2026-03-15,0,USR47963,MCH9107,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR8718492946,VALID_UTR,True,True
TXN00013835,2026-01-24 21:08:17,2026-01-24,21,USR27680,MCH6609,Grocery,5411,9897.21,VALID_AMOUNT,SUCCESS,UTR2740449550,VALID_UTR,False,False
TXN00009208,2026-01-29 23:25:09,2026-01-29,23,USR29988,MCH6674,Restaurant,5812,-17176.94,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR2481576524,VALID_UTR,False,False
TXN00001523,2026-02-07 00:19:58,2026-02-07,0,USR59082,MCH2986,Restaurant,5812,8797.05,VALID_AMOUNT,SUCCESS,UTR7365032242,VALID_UTR,False,True
TXN00002663,2026-02-26 11:55:58,2026-02-26,11,USR81040,MCH7159,Grocery,5411,5401.36,VALID_AMOUNT,SUCCESS,UTR2434491753,VALID_UTR,False,False
TXN00000531,2026-03-24 03:33:52,2026-03-24,3,USR87059,MCH2398,Pharmacy,5912,20324.4,VALID_AMOUNT,SUCCESS,UTR3664572467,VALID_UTR,False,True
TXN00003077,2026-02-26 15:17:25,2026-02-26,15,USR47405,MCH7343,Transportation,4131,23668.88,VALID_AMOUNT,SUCCESS,UTR8248929926,VALID_UTR,True,True
TXN00016976,2026-03-01 20:34:40,2026-03-01,20,USR93330,MCH3309,Grocery,5411,16233.24,VALID_AMOUNT,PENDING,UTR4037587276,VALID_UTR,False,False
TXN00016462,2026-02-07 08:14:47,2026-02-07,8,USR68337,MCH9483,Grocery,5411,20947.26,VALID_AMOUNT,SUCCESS,UTR0986025378,VALID_UTR,True,True
TXN00014952,2026-03-12 09:53:07,2026-03-12,9,USR27405,MCH2020,Apparel,5699,3757.93,VALID_AMOUNT,SUCCESS,UTR7111551955,VALID_UTR,True,True
TXN00005031,2026-03-05 15:53:57,2026-03-05,15,USR63626,MCH8980,Hotel & Lodging,7011,7576.35,VALID_AMOUNT,SUCCESS,UTR1128602439,VALID_UTR,True,True
TXN00014087,2026-01-09 08:06:18,2026-01-09,8,USR64203,MCH4836,Restaurant,5812,18696.65,VALID_AMOUNT,SUCCESS,UTR4913175578,VALID_UTR,False,True
TXN00001325,2026-01-27 10:22:46,2026-01-27,10,USR90944,MCH5397,Pharmacy,5912,24397.0,VALID_AMOUNT,SUCCESS,UTR3907626365,VALID_UTR,True,False
TXN00000907,2026-03-13 07:49:17,2026-03-13,7,USR51793,MCH2723,Grocery,5411,20437.91,VALID_AMOUNT,SUCCESS,UTR6734061273,VALID_UTR,False,True
TXN00009560,2026-02-27 21:03:48,2026-02-27,21,USR98095,MCH9123,Grocery,5411,14674.64,VALID_AMOUNT,SUCCESS,UTR5004405426,VALID_UTR,False,False
TXN00004051,2026-01-08 14:44:59,2026-01-08,14,USR93683,MCH5146,Restaurant,5812,23361.0,VALID_AMOUNT,SUCCESS,UTR4650796095,VALID_UTR,False,True
TXN00011991,2026-02-14 00:10:35,2026-02-14,0,USR60047,MCH8389,Restaurant,,2520.01,VALID_AMOUNT,SUCCESS,UTR6606324895,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00003495,2026-01-15 20:56:53,2026-01-15,20,USR18542,MCH9853,Pharmacy,5912,,PARSE_ERROR,PENDING,UTR0500956878,VALID_UTR,False,True
TXN00006619,2026-02-23 17:06:38,2026-02-23,17,USR38189,MCH4170,Hotel & Lodging,7011,,PARSE_ERROR,SUCCESS,UTR5013298779,VALID_UTR,True,True
TXN00015809,2026-02-12 15:46:31,2026-02-12,15,USR49477,MCH4197,Grocery,5411,22148.21,VALID_AMOUNT,SUCCESS,UTR2447869177,VALID_UTR,False,True
TXN00011540,2026-01-16 22:29:01,2026-01-16,22,USR70475,MCH2093,Grocery,5411,17706.6,VALID_AMOUNT,SUCCESS,UTR5337788089,VALID_UTR,False,True
TXN00001642,2026-01-28 22:13:49,2026-01-28,22,USR76561,MCH8265,Grocery,5411,21052.41,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,False
TXN00015355,2026-02-17 00:14:52,2026-02-17,0,USR64233,MCH2637,Miscellaneous Retail,5999,9539.58,VALID_AMOUNT,FAILED,UTR9158286666,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00000132,2026-01-31 15:03:31,2026-01-31,15,USR43994,MCH5882,Restaurant,5812,5560.47,VALID_AMOUNT,SUCCESS,UTR6137977201,VALID_UTR,True,True
TXN00006320,2026-03-06 22:56:02,2026-03-06,22,USR23398,MCH4711,Restaurant,5812,742.19,VALID_AMOUNT,SUCCESS,UTR4340638922,VALID_UTR,True,False
TXN00008066,2026-03-20 03:06:18,2026-03-20,3,USR90493,MCH4816,Restaurant,5812,381.25,VALID_AMOUNT,SUCCESS,UTR1936909825,VALID_UTR,True,False
TXN00014075,2026-01-23 16:36:52,2026-01-23,16,USR74668,MCH7301,Hotel & Lodging,7011,3660.81,VALID_AMOUNT,FAILED,UTR6352871603,VALID_UTR,False,False
TXN00015127,2026-02-22 00:02:43,2026-02-22,0,USR89478,MCH1683,Grocery,5411,16012.28,VALID_AMOUNT,SUCCESS,UTR0715628547,VALID_UTR,False,True
TXN00013146,2026-03-12 16:02:47,2026-03-12,16,USR72549,MCH3572,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR8533537642,VALID_UTR,False,True
TXN00003904,2026-03-10 15:49:28,2026-03-10,15,USR30722,MCH2232,Transportation,4131,6286.72,VALID_AMOUNT,SUCCESS,UTR3287642861,VALID_UTR,False,True
TXN00018925,2026-01-31 19:26:34,2026-01-31,19,USR26208,MCH6036,Grocery,5411,6270.0,VALID_AMOUNT,SUCCESS,UTR1918249122,VALID_UTR,False,True
TXN00006959,2026-03-11 14:25:27,2026-03-11,14,USR30787,MCH8975,Hotel & Lodging,7011,17568.71,VALID_AMOUNT,SUCCESS,UTR2542128457,VALID_UTR,False,True
TXN00019885,2026-03-24 20:33:59,2026-03-24,20,USR28528,MCH5078,Pharmacy,5912,15098.98,VALID_AMOUNT,SUCCESS,UTR5452684545,VALID_UTR,True,False
TXN00002539,2026-02-12 11:23:05,2026-02-12,11,USR13072,MCH5845,Department Store,5311,18838.16,VALID_AMOUNT,FAILED,UTR5928104360,VALID_UTR,True,True
TXN00019835,2026-01-07 11:35:24,2026-01-07,11,USR48760,MCH8851,Hotel & Lodging,7011,7974.41,VALID_AMOUNT,SUCCESS,UTR3921313841,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00001073,2026-02-12 06:57:43,2026-02-12,6,USR42747,MCH6341,Pharmacy,5912,1061.91,VALID_AMOUNT,SUCCESS,UTR1861693921,VALID_UTR,False,False
TXN00014693,2026-02-24 13:53:09,2026-02-24,13,USR64285,MCH1254,Transportation,4131,20181.42,VALID_AMOUNT,SUCCESS,UTR9463441956,VALID_UTR,False,True
TXN00004735,2026-03-09 21:48:59,2026-03-09,21,USR96232,MCH8250,Pharmacy,5912,10769.09,VALID_AMOUNT,SUCCESS,UTR8453966842,VALID_UTR,True,False
TXN00018314,2026-01-07 02:15:17,2026-01-07,2,USR23101,MCH4314,Apparel,5699,5344.1,VALID_AMOUNT,SUCCESS,UTR1634009353,VALID_UTR,False,True
TXN00004606,2026-01-10 05:53:26,2026-01-10,5,USR29111,MCH6085,Grocery,5411,22425.91,VALID_AMOUNT,SUCCESS,UTR1252403861,VALID_UTR,False,False
TXN00016468,2026-02-26 02:32:58,2026-02-26,2,USR63631,MCH8086,Pharmacy,5912,4240.46,VALID_AMOUNT,SUCCESS,UTR0303675906,VALID_UTR,False,True
TXN00011198,2026-01-16 19:53:07,2026-01-16,19,USR76801,MCH8845,Restaurant,5812,,PARSE_ERROR,FAILED,UTR6365752601,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00000741,2026-02-12 22:18:25,2026-02-12,22,USR26260,MCH2132,Hotel & Lodging,7011,11572.37,VALID_AMOUNT,FAILED,UTR0579751602,VALID_UTR,False,False
TXN00007621,2026-03-17 16:46:10,2026-03-17,16,USR50729,MCH1149,Grocery,5411,21527.22,VALID_AMOUNT,SUCCESS,UTR7334505742,VALID_UTR,True,False
TXN00016121,2026-03-10 17:11:11,2026-03-10,17,USR67936,MCH6815,Pharmacy,5912,20754.62,VALID_AMOUNT,SUCCESS,UTR8073695445,VALID_UTR,False,True
TXN00001724,2026-01-09 18:01:33,2026-01-09,18,USR37443,MCH5752,Grocery,5411,2535.13,VALID_AMOUNT,SUCCESS,UTR3042928345,VALID_UTR,False,False
TXN00017221,2026-02-27 14:27:42,2026-02-27,14,USR89331,MCH4765,Transportation,4131,777.87,VALID_AMOUNT,SUCCESS,UTR2158605456,VALID_UTR,False,True
TXN00009558,2026-01-18 09:03:38,2026-01-18,9,USR14047,MCH4512,Grocery,5411,12623.81,VALID_AMOUNT,SUCCESS,UTR3937177231,VALID_UTR,True,False
TXN00008183,2026-02-06 01:25:04,2026-02-06,1,USR44900,MCH5247,Transportation,4131,1734.06,VALID_AMOUNT,FAILED,UTR9793354972,VALID_UTR,False,True
TXN00009034,2026-01-05 02:50:10,2026-01-05,2,USR75471,MCH7485,Grocery,5411,20833.52,VALID_AMOUNT,SUCCESS,UTR0424909906,VALID_UTR,False,False
TXN00014018,2026-01-10 13:18:35,2026-01-10,13,USR31412,MCH2709,Transportation,4131,492.42,VALID_AMOUNT,SUCCESS,UTR4746724547,VALID_UTR,False,True
TXN00004874,2026-02-23 01:06:08,2026-02-23,1,USR97275,MCH2554,Restaurant,5812,5944.71,VALID_AMOUNT,SUCCESS,UTR6830139281,VALID_UTR,False,False
TXN00007864,2026-01-15 12:28:20,2026-01-15,12,USR44326,MCH1799,Grocery,5411,15685.19,VALID_AMOUNT,SUCCESS,UTR3404029102,VALID_UTR,False,False
TXN00009260,2026-01-21 07:07:26,2026-01-21,7,USR13511,MCH1993,Hotel & Lodging,7011,3251.36,VALID_AMOUNT,SUCCESS,UTR3318919990,VALID_UTR,True,True
TXN00013890,2026-03-16 02:06:38,2026-03-16,2,USR32631,MCH3066,Miscellaneous Retail,,17074.1,VALID_AMOUNT,SUCCESS,UTR1073728490,VALID_UTR,False,False
TXN00011597,2026-02-09 23:51:55,2026-02-09,23,USR62076,MCH9201,Transportation,4131,12879.35,VALID_AMOUNT,SUCCESS,UTR6192699538,VALID_UTR,False,True
TXN00006434,2026-01-31 12:13:38,2026-01-31,12,USR64536,MCH2268,Hotel & Lodging,7011,12885.0,VALID_AMOUNT,SUCCESS,UTR8486571709,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00018899,2026-01-26 01:11:59,2026-01-26,1,USR45095,MCH8750,Grocery,5411,2852.91,VALID_AMOUNT,SUCCESS,UTR1860286268,VALID_UTR,True,True
TXN00014925,2026-02-02 17:20:12,2026-02-02,17,USR46409,MCH9839,Restaurant,5812,12792.59,VALID_AMOUNT,SUCCESS,UTR7578181694,VALID_UTR,False,True
TXN00003304,2026-01-28 22:13:38,2026-01-28,22,USR58932,MCH3308,Department Store,5311,8035.84,VALID_AMOUNT,PENDING,UTR7338853254,VALID_UTR,False,True
TXN00003650,2026-02-10 16:54:05,2026-02-10,16,USR54880,MCH9266,Transportation,4131,24988.95,VALID_AMOUNT,SUCCESS,UTR3035221760,VALID_UTR,False,True
TXN00010650,2026-03-15 02:48:01,2026-03-15,2,USR73237,MCH3005,Transportation,4131,16988.04,VALID_AMOUNT,SUCCESS,UTR7789384026,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00007685,2026-03-08 04:13:50,2026-03-08,4,USR23586,MCH8911,Restaurant,5812,2350.5,VALID_AMOUNT,SUCCESS,UTR3587893816,VALID_UTR,False,True
TXN00005327,2026-02-22 20:49:06,2026-02-22,20,USR91922,MCH4707,Miscellaneous Retail,,2073.48,VALID_AMOUNT,SUCCESS,UTR2082515321,VALID_UTR,False,False
TXN00010504,2026-01-05 04:56:13,2026-01-05,4,USR98546,MCH1092,Grocery,5411,7957.06,VALID_AMOUNT,PENDING,UTR7072038080,VALID_UTR,False,False
TXN00010794,2026-03-27 19:49:13,2026-03-27,19,USR20726,MCH8708,Transportation,4131,3276.15,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,True
TXN00010924,2026-02-01 02:09:42,2026-02-01,2,USR56219,MCH8648,Grocery,5411,644.03,VALID_AMOUNT,SUCCESS,UTR6296902470,VALID_UTR,True,True
TXN00018115,2026-01-09 14:03:16,2026-01-09,14,USR70749,MCH8581,Restaurant,5812,6204.95,VALID_AMOUNT,FAILED,UTR4103112668,VALID_UTR,False,True
TXN00019006,2026-03-22 15:44:01,2026-03-22,15,USR93368,MCH8903,Restaurant,5812,11125.63,VALID_AMOUNT,SUCCESS,UTR0074106871,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00011695,2026-03-19 06:00:10,2026-03-19,6,USR84958,MCH2260,Restaurant,5812,,PARSE_ERROR,SUCCESS,UTR3459814247,VALID_UTR,False,False
TXN00006906,2026-01-03 09:34:06,2026-01-03,9,USR28596,MCH5935,Miscellaneous Retail,,1318.16,VALID_AMOUNT,SUCCESS,UTR4825652338,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00015400,2026-03-25 16:36:48,2026-03-25,16,USR37425,MCH2956,Pharmacy,5912,17114.38,VALID_AMOUNT,FAILED,UTR0529581173,VALID_UTR,False,True
TXN00004457,2026-03-09 07:49:27,2026-03-09,7,USR76188,MCH9070,Hotel & Lodging,7011,17304.34,VALID_AMOUNT,SUCCESS,UTR3730271365,VALID_UTR,False,True
TXN00009618,2026-03-27 16:09:00,2026-03-27,16,USR42016,MCH2046,Restaurant,5812,23469.36,VALID_AMOUNT,SUCCESS,UTR0424101396,VALID_UTR,False,True
TXN00009599,2026-02-15 04:27:09,2026-02-15,4,USR62548,MCH6055,Grocery,5411,6055.23,VALID_AMOUNT,SUCCESS,UTR6963738630,VALID_UTR,True,False
TXN00007001,2026-01-11 00:00:00,2026-01-11,0,USR24491,MCH7297,Grocery,5411,980.0,VALID_AMOUNT,FAILED,UTR2758589345,VALID_UTR,False,True
TXN00014107,2026-03-13 15:12:37,2026-03-13,15,USR56094,MCH1550,Hotel & Lodging,7011,14073.62,VALID_AMOUNT,FAILED,UTR9459408841,VALID_UTR,False,False
TXN00005819,2026-03-23 19:58:29,2026-03-23,19,USR22254,MCH3086,Grocery,5411,23219.8,VALID_AMOUNT,SUCCESS,UTR4180457033,VALID_UTR,False,True
TXN00007424,2026-02-18 20:50:31,2026-02-18,20,USR68349,MCH5879,Grocery,5411,10400.21,VALID_AMOUNT,SUCCESS,UTR5637613279,VALID_UTR,False,True
TXN00016227,2026-01-10 02:18:57,2026-01-10,2,USR23596,MCH1190,Pharmacy,5912,3603.19,VALID_AMOUNT,SUCCESS,UTR0181686223,VALID_UTR,False,False
TXN00011908,2026-03-06 07:05:32,2026-03-06,7,USR39805,MCH6642,Restaurant,5812,11952.15,VALID_AMOUNT,SUCCESS,UTR6143287418,VALID_UTR,False,False
TXN00001709,2026-01-14 06:43:07,2026-01-14,6,USR69850,MCH3635,Grocery,5411,15493.5,VALID_AMOUNT,SUCCESS,UTR4790657500,VALID_UTR,False,False
TXN00010389,2026-03-15 13:13:10,2026-03-15,13,USR31212,MCH7781,Grocery,5411,21709.42,VALID_AMOUNT,SUCCESS,UTR9755717628,VALID_UTR,True,False
TXN00007106,2026-03-02 03:34:35,2026-03-02,3,USR12487,MCH9253,Grocery,5411,1684.11,VALID_AMOUNT,SUCCESS,UTR5571313548,VALID_UTR,False,True
TXN00012714,2026-03-07 17:21:22,2026-03-07,17,USR46655,MCH1544,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR9684280243,VALID_UTR,False,False
TXN00014890,2026-02-06 16:10:16,2026-02-06,16,USR91727,MCH3150,Pharmacy,5912,23014.0,VALID_AMOUNT,SUCCESS,UTR0892785204,VALID_UTR,True,False
TXN00017784,2026-01-24 04:22:03,2026-01-24,4,USR36581,MCH7615,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR5637954306,VALID_UTR,False,True
TXN00019903,2026-03-19 23:57:00,2026-03-19,23,USR93979,MCH2808,Transportation,4131,3270.25,VALID_AMOUNT,SUCCESS,UTR8559816280,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00000129,2026-03-21 18:56:19,2026-03-21,18,USR36112,MCH6617,Hotel & Lodging,7011,183.73,VALID_AMOUNT,SUCCESS,UTR9451866254,VALID_UTR,True,True
TXN00003958,2026-02-09 10:06:44,2026-02-09,10,USR18831,MCH7655,Pharmacy,5912,10496.49,VALID_AMOUNT,SUCCESS,UTR4376766783,VALID_UTR,False,False
TXN00011250,2026-01-22 14:07:52,2026-01-22,14,USR13692,MCH2616,Grocery,5411,21306.83,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00008272,2026-02-27 00:00:00,2026-02-27,0,USR58732,MCH4024,Hotel & Lodging,7011,2708.0,VALID_AMOUNT,SUCCESS,UTR4907668592,VALID_UTR,False,True
TXN00016287,2026-03-02 21:54:41,2026-03-02,21,USR52457,MCH7074,Grocery,5411,24819.75,VALID_AMOUNT,SUCCESS,UTR5953580178,VALID_UTR,False,True
TXN00000045,2026-02-03 00:50:28,2026-02-03,0,USR81314,MCH2213,Restaurant,5812,6476.91,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,True
TXN00011382,2026-01-12 00:00:00,2026-01-12,0,USR39156,MCH5231,Grocery,5411,18889.81,VALID_AMOUNT,SUCCESS,UTR9117439745,VALID_UTR,False,True
TXN00000242,2026-03-27 07:34:13,2026-03-27,7,USR84447,MCH4965,Grocery,5411,23848.68,VALID_AMOUNT,SUCCESS,UTR9623186999,VALID_UTR,False,True
TXN00005839,2026-01-09 16:03:12,2026-01-09,16,USR51116,MCH2083,Transportation,4131,15112.0,VALID_AMOUNT,SUCCESS,UTR7655005022,VALID_UTR,False,True
TXN00019401,2026-03-03 06:23:52,2026-03-03,6,USR55979,MCH8443,Restaurant,5812,18104.67,VALID_AMOUNT,SUCCESS,UTR3304339396,VALID_UTR,False,False
TXN00012043,2026-02-10 05:50:48,2026-02-10,5,USR62453,MCH1894,Grocery,5411,21112.0,VALID_AMOUNT,SUCCESS,UTR0669749224,RESCUED_UTR_SPACES_REMOVED,False,True
