complaint_id,txn_id,user_id,merchant_id,merchant_category,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,disputed_amount,amount_imputed,reason_category,complaint_text,severity,resolution_status,channel,txn_link_valid
CBK0001121,TXN00005396,USR14769,MCH8455,Pharmacy,2026-01-23 08:19:00,,,,2926.18,False,Fraud & Account Takeover,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Email,True
CBK0001266,TXN00017098,USR19427,MCH5980,Transportation,2026-01-30 00:00:00,2026-02-02 14:20:47,2026-02-03 00:00:00,3.5977662037037037,1358.37,False,Duplicate Debit & Billing,Complaint received after multiple failed attempts.,Medium,REJECTED,Chatbot,True
CBK0001732,TXN00007456,USR17657,MCH3806,Hotel & Lodging,2026-03-17 00:00:00,2026-03-17 00:00:00,,0.0,2655.0,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Critical,CLOSED,Branch,True
CBK0000575,TXN00009966,USR40897,MCH9575,Pharmacy,2026-02-23 00:00:00,2026-02-23 00:00:00,,0.0,606.33,False,Service & Delivery Failure,merchant service was not delivered after payment.,Critical,REJECTED,Email,True
CBK0002268,TXN00008063,USR89588,MCH1457,Restaurant,2026-03-08 00:00:00,2026-03-19 00:00:00,2026-03-28 00:00:00,11.0,2296.42,False,Customer General Dispute,User says UPI PIN was not entered by them.,High,IN_PROGRESS,Branch,True
CBK0001126,TXN00007982,USR35882,MCH4473,Transportation,2026-03-28 21:42:00,,,,-3415.3,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,High,CLOSED,Email,True
CBK0002517,TXN00011567,USR30157,MCH1130,Pharmacy,2026-01-26 00:00:00,2026-01-26 22:31:00,2026-01-30 22:31:46,0.9381944444444444,-7727.83,False,Customer General Dispute,Customer says transaction was not authorized. urgent,Medium,CLOSED,Call Center,True
CBK0001815,TXN00017040,USR53591,MCH4590,Transportation,2026-03-11 16:43:08,,2026-04-05 00:00:00,,2935.06,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,Medium,IN_PROGRESS,Ivr,True
CBK0000752,TXN00012584,USR47668,MCH3678,Transportation,2026-01-17 00:00:00,2026-02-16 00:00:00,,30.0,397.91,False,Customer General Dispute,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Low,CLOSED,App,True
CBK0000688,TXN00018235,USR63160,MCH6399,Pharmacy,2026-02-17 08:49:47,2026-02-19 00:00:00,2026-03-18 00:00:00,1.6320949074074074,5681.16,False,Customer General Dispute,User says UPI PIN was not entered by them.,High,REJECTED,App,True
CBK0001827,TXN00003656,USR60742,MCH3472,Grocery,2026-03-26 00:00:00,2026-04-11 00:00:00,,16.0,1011.36,False,Customer General Dispute,complaint received after multiple failed attempts.,Low,REJECTED,Branch,True
CBK0001798,TXN00017706,USR24802,MCH9650,Grocery,2026-01-22 20:39:26,2026-01-24 00:00:00,2026-02-18 20:39:00,1.1392824074074075,1159.44,False,Fraud & Account Takeover,User says UPI PIN was not entered by them.,Low,CLOSED,Branch,True
CBK0001588,TXN00006200,USR71373,MCH4370,Telecom,2026-01-25 00:00:00,2026-01-28 00:00:00,,3.0,5233.09,False,Service & Delivery Failure,Customer says transaction was not authorized.,High,IN_PROGRESS,Email,True
CBK0001960,TXN00008459,USR48339,MCH3765,Miscellaneous Retail,2026-01-07 05:57:00,2026-01-12 00:00:00,2026-02-09 00:00:00,4.752083333333333,3145.24,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Medium,IN_PROGRESS,Call Center,True
CBK0000227,TXN00013273,USR34180,MCH1485,Grocery,2026-02-07 00:00:00,2026-02-09 08:37:14,,2.359189814814815,465.76,False,Fraud & Account Takeover,User claims account was compromised before transaction.,High,IN_PROGRESS,Email,True
CBK0001487,TXN00015922,USR41135,MCH5982,Pharmacy,2026-02-23 00:00:00,2026-02-25 00:00:00,2026-03-16 00:00:00,2.0,-759.33,False,Customer General Dispute,Complaint received after multiple failed attempts.,High,IN_PROGRESS,Ivr,True
CBK0002403,TXN00000926,USR32749,MCH6945,Hotel & Lodging,2026-03-17 00:00:00,2026-03-19 13:26:00,2026-04-17 13:26:01,2.5597222222222222,486.0,False,Service & Delivery Failure,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,Medium,IN_PROGRESS,Chatbot,True
CBK0001606,TXN00006400,USR91446,MCH8696,Transportation,2026-01-29 00:00:00,2026-02-01 00:00:00,2026-02-13 00:00:00,3.0,3582.55,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer. call dropped,High,IN_PROGRESS,Email,True
CBK0002158,TXN00015104,USR76750,MCH6228,Grocery,2026-01-19 00:00:00,2026-01-25 00:00:00,2026-01-30 00:00:00,6.0,2517.56,False,Customer General Dispute,User claims account was compromised before transaction.,Low,REJECTED,Branch,True
CBK0000247,TXN00019340,USR75302,MCH7286,Transportation,2026-01-04 20:29:59,2026-01-04 00:00:00,2026-01-18 00:00:00,-0.8541550925925926,1486.0,False,Service & Delivery Failure,Customer says transaction was not authorized.,High,RESOLVED,Call Center,True
CBK0002588,TXN00008732,USR22039,MCH2374,Pharmacy,2026-03-22 00:00:00,2026-04-01 00:00:00,,10.0,3491.72,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,High,CLOSED,Chatbot,True
CBK0001636,TXN00012003,USR66224,MCH3992,Grocery,2026-02-20 00:00:00,2026-02-27 00:00:00,,7.0,1641.33,False,Duplicate Debit & Billing,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,Medium,IN_PROGRESS,App,True
CBK0001542,TXN00007849,USR68559,MCH4064,Hotel & Lodging,2026-01-21 03:43:00,2026-01-23 03:43:00,2026-02-15 03:43:00,2.0,1413.0,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Branch,True
CBK0000088,TXN00002716,USR62830,MCH4381,Grocery,2026-01-22 00:00:00,2026-01-25 00:00:00,2026-02-15 00:00:00,3.0,8825.16,False,Duplicate Debit & Billing,merchant service was not delivered after payment.,Medium,REJECTED,Call Center,True
CBK0002664,TXN00008946,USR84093,MCH1298,Hotel & Lodging,2026-01-06 13:57:53,2026-01-09 07:57:53,2026-02-08 07:57:00,2.75,815.57,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer. details missing,Medium,REJECTED,Ivr,True
CBK0001415,TXN00018932,USR90778,MCH1764,Pharmacy,2026-03-29 04:23:47,2026-03-31 10:23:00,2026-04-15 10:23:47,2.2494560185185186,1825.0,False,Fraud & Account Takeover,complaint received after multiple failed attempts.,High,IN_PROGRESS,Ivr,True
CBK0000390,TXN00006356,USR12919,MCH6810,Grocery,2026-03-23 00:00:00,2026-05-07 00:00:00,2026-06-03 00:00:00,45.0,-344.33,False,Customer General Dispute,User says UPI PIN was not entered by them.,Low,RESOLVED,Call Center,True
CBK0000693,TXN00018137,USR29306,MCH7744,Hotel & Lodging,2026-02-15 00:00:00,2026-02-18 00:00:00,2026-02-18 00:00:00,3.0,7022.75,False,Duplicate Debit & Billing,Customer says txn was not authorized.,Medium,IN_PROGRESS,Ivr,True
CBK0002485,TXN00010063,USR21384,MCH6470,Grocery,2026-03-03 00:00:00,2026-03-05 00:00:00,,2.0,-1603.64,False,Service & Delivery Failure,complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Branch,True
CBK0002258,TXN00014019,USR41320,MCH3992,Transportation,2026-03-09 00:00:00,2026-03-11 00:00:00,2026-03-31 00:00:00,2.0,1550.0,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Low,RESOLVED,Email,True
CBK0002045,TXN00002711,USR57231,MCH4181,Grocery,2026-01-23 00:00:00,2026-01-31 00:00:00,2026-02-12 00:00:00,8.0,3969.0,False,Service & Delivery Failure,Customer complaint text unclear due to poor call center notes.,Low,CLOSED,Chatbot,True
CBK0000122,TXN00015011,USR79150,MCH7474,Transportation,2026-02-25 00:00:00,2026-03-07 00:00:00,2026-03-18 00:00:00,10.0,1339.61,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Low,IN_PROGRESS,Email,True
CBK0002239,TXN00004673,USR82373,MCH4473,Apparel,2026-02-13 09:50:18,2026-02-19 00:00:00,2026-02-26 04:50:18,5.5900694444444445,1272.25,False,Customer General Dispute,Customer says amount was debited twice.,Low,RESOLVED,Chatbot,True
CBK0001382,,USR57424,MCH4684,Miscellaneous Retail,2026-01-02 00:00:00,2026-01-03 00:00:00,2026-02-01 00:00:00,1.0,678.56,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Low,IN_PROGRESS,Ivr,False
CBK0002315,TXN00012331,USR91192,MCH2718,Pharmacy,,2026-02-14 00:00:00,,,1246.25,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Medium,IN_PROGRESS,Branch,True
CBK0001978,TXN00012089,USR83284,MCH4334,Pharmacy,2026-03-31 04:45:00,2026-04-04 00:00:00,2026-04-28 00:00:00,3.8020833333333335,1931.29,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Low,IN_PROGRESS,Ivr,True
CBK0001151,TXN00002195,USR98362,MCH1468,Pharmacy,2026-03-30 22:38:33,2026-04-05 01:38:00,,5.124618055555556,4960.35,False,Fraud & Account Takeover,Complaint received after multiple failed attempts.,Low,REJECTED,App,True
CBK0000424,TXN00095161,USR40061,MCH1589,Miscellaneous Retail,2026-03-22 09:02:49,2026-03-24 00:00:00,2026-04-20 00:00:00,1.6230439814814814,4157.35,False,Duplicate Debit & Billing,Payment made to unknown merchant as per customer statement.,Low,IN_PROGRESS,Ivr,False
CBK0002543,TXN00001628,USR11727,MCH7286,Transportation,2026-02-09 00:00:00,,2026-02-20 00:00:00,,13400.33,True,Duplicate Debit & Billing,Payment made to unknown merchant as per customer statement.,Medium,IN_PROGRESS,Ivr,True
CBK0000371,TXN00002374,USR58639,MCH5954,Transportation,2026-03-31 00:00:00,2026-04-03 04:13:08,,3.175787037037037,1428.93,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,High,RESOLVED,App,True
CBK0001586,TXN00001182,USR80241,MCH7734,Hotel & Lodging,2026-03-30 00:00:00,2026-04-04 00:00:00,,5.0,261.51,False,Service & Delivery Failure,User says UPI PIN was not entered by them. pls check asap,Medium,IN_PROGRESS,Branch,True
CBK0002553,TXN00012590,USR41260,MCH4089,Hotel & Lodging,2026-03-16 00:00:00,2026-03-31 00:00:00,2026-04-17 00:00:00,15.0,8645.0,False,Customer General Dispute,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Critical,CLOSED,Ivr,True
CBK0002432,TXN00013381,USR11036,MCH9344,Pharmacy,2026-03-31 00:00:00,2026-04-02 05:19:00,2026-04-15 00:00:00,2.2215277777777778,738.73,False,Duplicate Debit & Billing,User claims account was compromised before transaction.,Medium,IN_PROGRESS,Ivr,True
CBK0001998,TXN00000406,USR93650,MCH2266,Pharmacy,2026-01-31 22:47:03,2026-02-01 00:00:00,2026-02-06 01:47:00,0.050659722222222224,2066.08,False,Fraud & Account Takeover,Customer says amount was debited twice.,High,IN_PROGRESS,Chatbot,True
CBK0002566,TXN00000405,USR64878,MCH8953,Pharmacy,2026-03-13 09:18:13,2026-03-24 00:00:00,2026-04-08 00:00:00,10.612349537037037,3060.38,False,Service & Delivery Failure,suspicious high-value payment disputed by customer.,Low,IN_PROGRESS,App,True
CBK0001756,TXN00005028,USR40684,MCH7978,Transportation,2026-02-22 00:00:00,,2026-03-10 00:00:00,,1800.13,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,High,IN_PROGRESS,Chatbot,True
CBK0002645,TXN00004392,USR43033,MCH3019,Hotel & Lodging,2026-02-18 00:00:00,2026-02-21 12:13:00,2026-03-09 12:13:05,3.509027777777778,272.46,False,Service & Delivery Failure,User claims account was compromised before transaction.,Low,REJECTED,Chatbot,True
CBK0002230,TXN00009287,USR50434,MCH1683,Pharmacy,2026-01-10 00:00:00,2026-01-13 00:00:00,2026-02-03 00:00:00,3.0,1407.0,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Medium,IN_PROGRESS,Chatbot,True
CBK0000526,TXN00006600,USR65622,MCH3129,Restaurant,2026-01-28 00:00:00,2026-01-31 21:13:00,2026-02-05 00:00:00,3.884027777777778,14543.91,True,Service & Delivery Failure,Customer complaint text unclear due to poor call center notes.,Medium,IN_PROGRESS,App,True
CBK0001449,TXN00008116,USR21449,MCH7397,Hotel & Lodging,2026-03-27 00:00:00,2026-03-29 15:23:00,2026-03-29 00:00:00,2.640972222222222,19544.3,False,Fraud & Account Takeover,Customer says amount was debited twice.,Medium,RESOLVED,Email,True
CBK0002686,TXN00017656,USR69648,MCH9430,Pharmacy,,2026-01-03 03:37:00,2026-01-08 00:00:00,,-447.83,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Medium,RESOLVED,Chatbot,True
CBK0000533,TXN00001047,USR30500,MCH9291,Grocery,2026-01-19 06:20:45,2026-01-21 00:00:00,,1.7355902777777779,518.0,False,Service & Delivery Failure,suspicious high-value payment disputed by customer.,Low,RESOLVED,Chatbot,True
CBK0001709,TXN00014343,USR26622,MCH8668,Hotel & Lodging,2026-02-04 00:00:00,2026-02-02 00:00:00,2026-02-17 00:00:00,-2.0,2893.0,False,Service & Delivery Failure,User says UPI PIN was not entered by them.,Medium,IN_PROGRESS,Branch,True
CBK0001509,TXN00011866,USR37594,MCH9858,Grocery,2026-02-16 12:27:00,2026-02-27 00:00:00,,10.48125,628.55,False,Service & Delivery Failure,Customer says transaction was not authorized.,Low,RESOLVED,Chatbot,True
CBK0000303,TXN00015469,USR54853,MCH2556,Grocery,2026-01-11 14:40:00,2026-02-26 00:00:00,,45.388888888888886,18523.03,True,Duplicate Debit & Billing,Customer complaint text unclear due to poor call center notes.,Medium,IN_PROGRESS,Chatbot,True
CBK0001911,TXN00009220,USR30497,MCH8391,Pharmacy,2026-02-23 14:29:24,2026-02-27 00:00:00,2026-03-14 00:00:00,3.39625,914.0,False,Service & Delivery Failure,User says UPI PIN was not entered by them.,Medium,IN_PROGRESS,App,True
CBK0000626,TXN00018979,USR61349,MCH5687,Grocery,2026-02-02 04:41:35,,2026-02-28 00:00:00,,2995.87,False,Fraud & Account Takeover,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Chatbot,True
CBK0000415,TXN00009182,USR26627,MCH9291,Restaurant,2026-03-28 00:00:00,2026-03-29 12:42:00,2026-04-16 12:42:25,1.5291666666666666,-4153.73,False,Duplicate Debit & Billing,user claims account was compromised before transaction.,Medium,REJECTED,Ivr,True
CBK0002793,TXN00005174,USR39885,MCH8673,Restaurant,2026-02-06 00:00:00,2026-02-12 00:00:00,2026-02-12 00:00:00,6.0,1679.19,False,Fraud & Account Takeover,user reports money deducted but merchant denies receiving payment.,High,RESOLVED,Chatbot,True
CBK0001629,TXN00012665,USR52097,MCH2757,Hotel & Lodging,2026-03-16 00:00:00,2026-03-19 00:00:00,,3.0,3223.69,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,Critical,IN_PROGRESS,Email,True
CBK0001065,TXN00018250,USR21407,MCH5172,Pharmacy,2026-01-11 00:00:00,2026-01-14 23:22:45,2026-01-19 00:00:00,3.9741319444444443,4835.58,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Low,CLOSED,Ivr,True
CBK0002087,TXN00011160,USR29051,MCH4590,Restaurant,2026-03-17 00:00:00,2026-03-18 00:00:00,2026-04-03 09:26:00,1.0,1773.89,False,Service & Delivery Failure,Customer says amount was debited twice.,Low,REJECTED,Branch,True
CBK0001063,TXN00000271,USR23350,MCH6258,Restaurant,2026-03-17 03:29:28,2026-03-18 00:00:00,,0.854537037037037,16937.48,False,Fraud & Account Takeover,Customer says amount was debited twice.,Medium,IN_PROGRESS,Ivr,True
CBK0002348,TXN00012938,USR62273,MCH3100,Grocery,2026-03-09 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,10.0,3749.0,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Low,IN_PROGRESS,App,True
CBK0002447,TXN00012629,USR35956,MCH8605,Grocery,2026-02-13 00:00:00,2026-03-16 00:00:00,2026-04-04 00:00:00,31.0,3056.74,False,Service & Delivery Failure,Customer says transaction was not authorized. NA,Medium,IN_PROGRESS,Call Center,True
CBK0001531,TXN00018893,USR98962,MCH8250,Transportation,2026-02-28 21:20:00,2026-03-01 00:00:00,,0.1111111111111111,3450.22,False,Duplicate Debit & Billing,User claims account was compromised before transaction. pls check asap,Medium,IN_PROGRESS,Email,True
CBK0000921,TXN00009757,USR21384,MCH6474,Grocery,2026-02-12 02:48:37,2026-02-17 09:48:37,2026-03-06 00:00:00,5.291666666666667,6075.45,True,Duplicate Debit & Billing,Merchant service was not delivered after payment.,Low,REJECTED,Branch,True
CBK0002660,TXN00015268,USR84844,MCH9709,Grocery,2026-03-23 00:00:00,2026-03-25 00:00:00,2026-04-20 10:49:25,2.0,4086.0,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,Medium,IN_PROGRESS,Email,True
CBK0000513,TXN00003962,USR43455,MCH5580,Transportation,2026-02-16 00:00:00,2026-02-21 00:00:00,2026-03-16 12:04:00,5.0,12077.97,False,Duplicate Debit & Billing,Complaint received after multiple failed attempts. urgent,Critical,RESOLVED,Chatbot,True
CBK0000969,TXN00014162,USR45011,MCH6383,Transportation,2026-02-18 00:00:00,2026-03-06 00:00:00,2026-03-19 11:52:22,16.0,4363.63,False,Service & Delivery Failure,payment made to unknown merchant as per customer statement.,Low,IN_PROGRESS,Branch,True
CBK0000468,TXN00004108,USR22727,MCH3160,Restaurant,2026-02-25 00:00:00,2026-03-01 01:25:00,2026-03-18 00:00:00,4.059027777777778,5763.03,False,Fraud & Account Takeover,User says UPI PIN was not entered by them.,High,RESOLVED,Chatbot,True
CBK0002014,TXN00016742,USR94725,MCH8212,Hotel & Lodging,2026-01-24 00:00:00,,,,1163.64,False,Fraud & Account Takeover,Complaint received after multiple failed attempts.,Low,IN_PROGRESS,Email,True
CBK0000951,TXN00000025,USR43827,MCH5400,Grocery,,2026-03-28 00:00:00,2026-04-10 00:00:00,,1302.18,False,Service & Delivery Failure,Suspicious high-value payment disputed by customer. details missing,Low,CLOSED,App,True
CBK0001507,TXN00014680,USR38336,MCH1475,Hotel & Lodging,2026-01-29 00:00:00,2026-02-28 00:00:00,2026-03-25 00:00:00,30.0,6017.37,False,Duplicate Debit & Billing,Payment made to unknown merchant as per customer statement.,Low,REJECTED,Chatbot,True
CBK0000470,TXN00016736,USR95074,MCH2822,Grocery,2026-02-08 00:00:00,2026-02-10 17:51:46,2026-03-12 00:00:00,2.7442824074074075,15548.64,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Medium,REJECTED,Chatbot,True
CBK0000453,TXN00008829,USR76027,MCH5301,Pharmacy,2026-03-25 17:00:00,2026-03-29 00:00:00,2026-04-13 13:00:00,3.2916666666666665,19778.02,False,Service & Delivery Failure,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,Critical,IN_PROGRESS,Branch,True
CBK0000183,TXN00018275,USR61083,MCH2383,Grocery,2026-03-29 06:16:45,2026-04-08 07:16:00,2026-04-29 00:00:00,10.041145833333333,894.24,False,Duplicate Debit & Billing,Suspicious high-value payment disputed by customer.,Low,REJECTED,Call Center,True
CBK0000309,TXN00008361,USR59660,MCH3485,Transportation,2026-02-12 00:00:00,2026-02-23 00:00:00,2026-03-12 00:00:00,11.0,5163.82,False,Customer General Dispute,User claims account was compromised before transaction.,Low,IN_PROGRESS,Email,True
CBK0001243,TXN00018079,USR63150,MCH6850,Grocery,2026-03-25 00:00:00,2026-03-29 00:00:00,2026-04-07 02:25:00,4.0,8988.28,False,Duplicate Debit & Billing,Complaint received after multiple failed attempts.,Medium,RESOLVED,Chatbot,True
CBK0000692,TXN00005181,USR70317,MCH3740,Grocery,2026-03-01 13:57:00,2026-03-05 00:00:00,2026-03-15 00:57:00,3.41875,1107.86,False,Service & Delivery Failure,Merchant service was not delivered after payment.,Low,IN_PROGRESS,Chatbot,True
CBK0000685,TXN00011648,USR24719,MCH5852,Grocery,2026-02-08 00:00:00,2026-02-11 00:00:00,,3.0,2218.94,False,Duplicate Debit & Billing,User claims account was compromised before transaction.,Medium,REJECTED,Email,True
CBK0000550,TXN00015783,USR50831,MCH8921,Transportation,2026-03-27 00:00:00,,2026-04-07 00:00:00,,2852.68,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,High,IN_PROGRESS,Ivr,True
